ID,AVG_ERROR,MAX_ERROR,END_ERROR,E25,E50,E75,E100,NUM_RANK,TERMINATED,,,,,,,,,
400,0,0,0,0,0,0,0,1,2000,,,,,,,,,
401,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
402,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
403,0,0,0,0,0,0,0,1,2000,,,,,,,,,
404,0,0,0,0,0,0,0,1,2000,,,,,,,,,
405,0,0,0,0,0,0,0,1,2000,,,,,,,,,
406,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
407,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
408,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
409,0.01625,0.1,0,0.01,0,0.01,0,1,2000,,,,,,,,,
410,0.0138123,0.100499,0,0.01,0,0,0,1,2000,,,,,,,,,
411,0,0,0,0,0,0,0,1,2000,,,,,,,,,
412,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
413,0,0,0,0,0,0,0,1,2000,,,,,,,,,
414,0,0,0,0,0,0,0,1,2000,,,,,,,,,
415,0,0,0,0,0,0,0,1,2000,,,,,,,,,
416,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
417,0,0,0,0,0,0,0,1,2000,,,,,,,,,
418,0,0,0,0,0,0,0,1,2000,,,,,,,,,
419,0.0250623,0.100499,0,0,0,0,0,1,2000,,,,,,,,,
420,0,0,0,0,0,0,0,1,2000,,,,,,,,,
421,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
422,0,0,0,0,0,0,0,1,2000,,,,,,,,,
423,0.015,0.1,0,0.02,0,0,0,1,2000,,,,,,,,,
424,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
425,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
426,0,0,0,0,0,0,0,1,2000,,,,,,,,,
427,0.0375,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
428,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
429,0,0,0,0,0,0,0,1,2000,,,,,,,,,
430,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
431,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
432,0,0,0,0,0,0,0,1,2000,,,,,,,,,
433,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
434,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
435,0,0,0,0,0,0,0,1,2000,,,,,,,,,
436,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
437,0,0,0,0,0,0,0,1,2000,,,,,,,,,
438,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
439,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
440,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
441,0.0375,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
442,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
443,0,0,0,0,0,0,0,1,2000,,,,,,,,,
444,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
445,0,0,0,0,0,0,0,1,2000,,,,,,,,,
446,0.015,0.1,0,0.01,0,0,0,1,2000,,,,,,,,,
447,0,0,0,0,0,0,0,1,2000,,,,,,,,,
448,0.01625,0.1,0,0.01,0,0,0,1,2000,,,,,,,,,
449,0.0025,0.01,0.01,0.01,0,0,0.01,1,2000,,,,,,,,,
450,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
451,0,0,0,0,0,0,0,1,2000,,,,,,,,,
452,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
453,0.0075,0.03,0,0.02,0,0,0,1,2000,,,,,,,,,
454,0,0,0,0,0,0,0,1,2000,,,,,,,,,
455,0.01375,0.1,0,0,0,0,0,1,2000,,,,,,,,,
456,0,0,0,0,0,0,0,1,2000,,,,,,,,,
457,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
458,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
459,0,0,0,0,0,0,0,1,2000,,,,,,,,,
460,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
461,0.015,0.1,0,0.01,0.1,0,0,1,2000,,,,,,,,,
462,0.01375,0.1,0,0.01,0.1,0,0,1,2000,,,,,,,,,
463,0,0,0,0,0,0,0,1,2000,,,,,,,,,
464,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
465,0,0,0,0,0,0,0,1,2000,,,,,,,,,
466,0,0,0,0,0,0,0,1,2000,,,,,,,,,
467,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
468,0.0025,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
469,0.0025,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
470,0,0,0,0,0,0,0,1,2000,,,,,,,,,
471,0,0,0,0,0,0,0,1,2000,,,,,,,,,
472,0,0,0,0,0,0,0,1,2000,,,,,,,,,
473,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
474,0.0139975,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
475,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
476,0,0,0,0,0,0,0,1,2000,,,,,,,,,
477,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
478,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
479,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
480,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
481,0,0,0,0,0,0,0,1,2000,,,,,,,,,
482,0,0,0,0,0,0,0,1,2000,,,,,,,,,
483,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
484,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
485,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
486,0.01625,0.1,0.01,0.01,0.1,0,0.01,1,2000,,,,,,,,,
487,0.00375,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
488,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
489,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
490,0.01375,0.1,0,0,0.1,0.01,0,1,2000,,,,,,,,,
491,0,0,0,0,0,0,0,1,2000,,,,,,,,,
492,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
493,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
494,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
495,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
496,0,0,0,0,0,0,0,1,2000,,,,,,,,,
497,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
498,0.0025,0.01,0,0,0,0,0,1,2000,,,,,,,,,
499,0,0,0,0,0,0,0,1,2000,,,,,,,,,
500,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
501,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
502,0,0,0,0,0,0,0,1,2000,,,,,,,,,
503,0,0,0,0,0,0,0,1,2000,,,,,,,,,
504,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
505,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
506,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
507,0,0,0,0,0,0,0,1,2000,,,,,,,,,
508,0,0,0,0,0,0,0,1,2000,,,,,,,,,
509,0,0,0,0,0,0,0,1,2000,,,,,,,,,
510,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
511,0.025,0.1,0,0.1,0,0.1,0,1,2000,,,,,,,,,
512,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
513,0,0,0,0,0,0,0,1,2000,,,,,,,,,
514,0,0,0,0,0,0,0,1,2000,,,,,,,,,
515,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
516,0,0,0,0,0,0,0,1,2000,,,,,,,,,
517,0,0,0,0,0,0,0,1,2000,,,,,,,,,
518,0,0,0,0,0,0,0,1,2000,,,,,,,,,
519,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
520,0,0,0,0,0,0,0,1,2000,,,,,,,,,
521,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
522,0.0125,0.1,0,0,0,0.1,0,1,2000,,,,,,,,,
523,0.0263747,0.100499,0.01,0.100499,0,0,0.01,1,2000,,,,,,,,,
524,0,0,0,0,0,0,0,1,2000,,,,,,,,,
525,0.01375,0.1,0,0.1,0,0.01,0,1,2000,,,,,,,,,
526,0,0,0,0,0,0,0,1,2000,,,,,,,,,
527,0.005,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
528,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
529,0,0,0,0,0,0,0,1,2000,,,,,,,,,
530,0.00875,0.03,0,0.02,0.01,0,0,1,2000,,,,,,,,,
531,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
532,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
533,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
534,0.00125,0.01,0,0,0,0.01,0,1,2000,,,,,,,,,
535,0,0,0,0,0,0,0,1,2000,,,,,,,,,
536,0,0,0,0,0,0,0,1,2000,,,,,,,,,
537,0,0,0,0,0,0,0,1,2000,,,,,,,,,
538,0,0,0,0,0,0,0,1,2000,,,,,,,,,
539,0,0,0,0,0,0,0,1,2000,,,,,,,,,
540,0,0,0,0,0,0,0,1,2000,,,,,,,,,
541,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
542,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
543,0,0,0,0,0,0,0,1,2000,,,,,,,,,
544,0,0,0,0,0,0,0,1,2000,,,,,,,,,
545,0,0,0,0,0,0,0,1,2000,,,,,,,,,
546,0,0,0,0,0,0,0,1,2000,,,,,,,,,
547,0,0,0,0,0,0,0,1,2000,,,,,,,,,
548,0,0,0,0,0,0,0,1,2000,,,,,,,,,
549,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
550,0,0,0,0,0,0,0,1,2000,,,,,,,,,
551,0,0,0,0,0,0,0,1,2000,,,,,,,,,
552,0,0,0,0,0,0,0,1,2000,,,,,,,,,
553,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
554,0,0,0,0,0,0,0,1,2000,,,,,,,,,
555,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
556,0,0,0,0,0,0,0,1,2000,,,,,,,,,
557,0,0,0,0,0,0,0,1,2000,,,,,,,,,
558,0.0138123,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
559,0,0,0,0,0,0,0,1,2000,,,,,,,,,
560,0,0,0,0,0,0,0,1,2000,,,,,,,,,
561,0.025,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
562,0.0250623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
563,0.01375,0.1,0,0.1,0.01,0,0,1,2000,,,,,,,,,
564,0,0,0,0,0,0,0,1,2000,,,,,,,,,
565,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
566,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
567,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
568,0,0,0,0,0,0,0,1,2000,,,,,,,,,
569,0.01625,0.1,0,0.01,0.01,0,0,1,2000,,,,,,,,,
570,0.015,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
571,0.015,0.1,0,0.02,0,0,0,1,2000,,,,,,,,,
572,0.00375,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
573,0.0301777,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
574,0,0,0,0,0,0,0,1,2000,,,,,,,,,
575,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
576,0,0,0,0,0,0,0,1,2000,,,,,,,,,
577,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
578,0,0,0,0,0,0,0,1,2000,,,,,,,,,
579,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
580,0,0,0,0,0,0,0,1,2000,,,,,,,,,
581,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
582,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
583,0,0,0,0,0,0,0,1,2000,,,,,,,,,
584,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
585,0,0,0,0,0,0,0,1,2000,,,,,,,,,
586,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
587,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
588,0,0,0,0,0,0,0,1,2000,,,,,,,,,
589,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
590,0,0,0,0,0,0,0,1,2000,,,,,,,,,
591,0,0,0,0,0,0,0,1,2000,,,,,,,,,
592,0,0,0,0,0,0,0,1,2000,,,,,,,,,
593,0,0,0,0,0,0,0,1,2000,,,,,,,,,
594,0.0139975,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
595,0,0,0,0,0,0,0,1,2000,,,,,,,,,
596,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
597,0.015,0.1,0,0.02,0.1,0,0,1,2000,,,,,,,,,
598,0,0,0,0,0,0,0,1,2000,,,,,,,,,
599,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
600,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
601,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
602,0,0,0,0,0,0,0,1,2000,,,,,,,,,
603,0.0025,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
604,0,0,0,0,0,0,0,1,2000,,,,,,,,,
605,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
606,0,0,0,0,0,0,0,1,2000,,,,,,,,,
607,0,0,0,0,0,0,0,1,2000,,,,,,,,,
608,0.025,0.1,0.1,0.1,0,0,0.1,1,2000,,,,,,,,,
609,0,0,0,0,0,0,0,1,2000,,,,,,,,,
610,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
611,0,0,0,0,0,0,0,1,2000,,,,,,,,,
612,0.0125623,0.100499,0,0,0,0,0,1,2000,,,,,,,,,
613,0,0,0,0,0,0,0,1,2000,,,,,,,,,
614,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
615,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
616,0.025,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
617,0,0,0,0,0,0,0,1,2000,,,,,,,,,
618,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
619,0.02625,0.1,0.1,0,0.01,0.1,0.1,1,2000,,,,,,,,,
620,0.0025,0.01,0.01,0.01,0,0,0.01,1,2000,,,,,,,,,
621,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
622,0,0,0,0,0,0,0,1,2000,,,,,,,,,
623,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
624,0,0,0,0,0,0,0,1,2000,,,,,,,,,
625,0,0,0,0,0,0,0,1,2000,,,,,,,,,
626,0,0,0,0,0,0,0,1,2000,,,,,,,,,
627,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
628,0.0127475,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
629,0,0,0,0,0,0,0,1,2000,,,,,,,,,
630,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
631,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
632,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
633,0,0,0,0,0,0,0,1,2000,,,,,,,,,
634,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
635,0,0,0,0,0,0,0,1,2000,,,,,,,,,
636,0,0,0,0,0,0,0,1,2000,,,,,,,,,
637,0.015,0.1,0.01,0,0,0,0.01,1,2000,,,,,,,,,
638,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
639,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
640,0.015,0.1,0,0.02,0,0,0,1,2000,,,,,,,,,
641,0.01375,0.1,0,0.01,0,0,0,1,2000,,,,,,,,,
642,0,0,0,0,0,0,0,1,2000,,,,,,,,,
643,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
644,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
645,0,0,0,0,0,0,0,1,2000,,,,,,,,,
646,0,0,0,0,0,0,0,1,2000,,,,,,,,,
647,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
648,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
649,0,0,0,0,0,0,0,1,2000,,,,,,,,,
650,0.0138123,0.100499,0,0.01,0,0,0,1,2000,,,,,,,,,
651,0,0,0,0,0,0,0,1,2000,,,,,,,,,
652,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
653,0.0025,0.01,0,0,0,0,0,1,2000,,,,,,,,,
654,0,0,0,0,0,0,0,1,2000,,,,,,,,,
655,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
656,0,0,0,0,0,0,0,1,2000,,,,,,,,,
657,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
658,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
659,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
660,0,0,0,0,0,0,0,1,2000,,,,,,,,,
661,0,0,0,0,0,0,0,1,2000,,,,,,,,,
662,0,0,0,0,0,0,0,1,2000,,,,,,,,,
663,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
664,0.0025,0.01,0.01,0.01,0,0,0.01,1,2000,,,,,,,,,
665,0.015,0.1,0,0.02,0,0,0,1,2000,,,,,,,,,
666,0,0,0,0,0,0,0,1,2000,,,,,,,,,
667,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
668,0.005,0.02,0.01,0,0,0.01,0.01,1,2000,,,,,,,,,
669,0,0,0,0,0,0,0,1,2000,,,,,,,,,
670,0.0163123,0.100499,0,0.01,0.100499,0.01,0,1,2000,,,,,,,,,
671,0,0,0,0,0,0,0,1,2000,,,,,,,,,
672,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
673,0,0,0,0,0,0,0,1,2000,,,,,,,,,
674,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
675,0.0150623,0.100499,0,0.01,0,0,0,1,2000,,,,,,,,,
676,0.0125,0.1,0.1,0,0,0,0.1,1,2000,,,,,,,,,
677,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
678,0.00375,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
679,0,0,0,0,0,0,0,1,2000,,,,,,,,,
680,0,0,0,0,0,0,0,1,2000,,,,,,,,,
681,0,0,0,0,0,0,0,1,2000,,,,,,,,,
682,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
683,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
684,0,0,0,0,0,0,0,1,2000,,,,,,,,,
685,0,0,0,0,0,0,0,1,2000,,,,,,,,,
686,0,0,0,0,0,0,0,1,2000,,,,,,,,,
687,0.01625,0.1,0.01,0.01,0.1,0,0.01,1,2000,,,,,,,,,
688,0.0025,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
689,0.00375,0.01,0.01,0,0,0,0.01,1,2000,,,,,,,,,
690,0.0138123,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
691,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
692,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
693,0,0,0,0,0,0,0,1,2000,,,,,,,,,
694,0,0,0,0,0,0,0,1,2000,,,,,,,,,
695,0,0,0,0,0,0,0,1,2000,,,,,,,,,
696,0,0,0,0,0,0,0,1,2000,,,,,,,,,
697,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
698,0,0,0,0,0,0,0,1,2000,,,,,,,,,
699,0.0302475,0.10198,0,0.03,0.01,0,0,1,2000,,,,,,,,,
700,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
701,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
702,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
703,0.0164975,0.10198,0.01,0.10198,0.01,0,0.01,1,2000,,,,,,,,,
704,0,0,0,0,0,0,0,1,2000,,,,,,,,,
705,0,0,0,0,0,0,0,1,2000,,,,,,,,,
706,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
707,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
708,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
709,0,0,0,0,0,0,0,1,2000,,,,,,,,,
710,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
711,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
712,0.00125,0.01,0,0,0.01,0,0,1,2000,,,,,,,,,
713,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
714,0,0,0,0,0,0,0,1,2000,,,,,,,,,
715,0,0,0,0,0,0,0,1,2000,,,,,,,,,
716,0.00125,0.01,0.01,0,0,0,0.01,1,2000,,,,,,,,,
717,0.025,0.1,0,0.1,0.1,0,0,1,2000,,,,,,,,,
718,0,0,0,0,0,0,0,1,2000,,,,,,,,,
719,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
720,0,0,0,0,0,0,0,1,2000,,,,,,,,,
721,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
722,0,0,0,0,0,0,0,1,2000,,,,,,,,,
723,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
724,0.025,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
725,0.025,0.1,0.1,0.1,0,0,0.1,1,2000,,,,,,,,,
726,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
727,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
728,0,0,0,0,0,0,0,1,2000,,,,,,,,,
729,0,0,0,0,0,0,0,1,2000,,,,,,,,,
730,0,0,0,0,0,0,0,1,2000,,,,,,,,,
731,0,0,0,0,0,0,0,1,2000,,,,,,,,,
732,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
733,0,0,0,0,0,0,0,1,2000,,,,,,,,,
734,0.0176777,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
735,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
736,0.0025,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
737,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
738,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
739,0.00375,0.02,0.01,0.02,0,0,0.01,1,2000,,,,,,,,,
740,0.015,0.1,0,0.02,0,0,0,1,2000,,,,,,,,,
741,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
742,0.00125,0.01,0,0,0,0,0,1,2000,,,,,,,,,
743,0,0,0,0,0,0,0,1,2000,,,,,,,,,
744,0.0139975,0.10198,0,0.10198,0,0,0,1,2000,,,,,,,,,
745,0.0176777,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
746,0,0,0,0,0,0,0,1,2000,,,,,,,,,
747,0.00375,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
748,0.0138123,0.100499,0.01,0.100499,0,0,0.01,1,2000,,,,,,,,,
749,0,0,0,0,0,0,0,1,2000,,,,,,,,,
750,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
751,0,0,0,0,0,0,0,1,2000,,,,,,,,,
752,0,0,0,0,0,0,0,1,2000,,,,,,,,,
753,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
754,0.0176777,0.141421,0,0.141421,0,0,0,1,2000,,,,,,,,,
755,0.0125623,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
756,0,0,0,0,0,0,0,1,2000,,,,,,,,,
757,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
758,0,0,0,0,0,0,0,1,2000,,,,,,,,,
759,0,0,0,0,0,0,0,1,2000,,,,,,,,,
760,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
761,0.0125,0.1,0,0,0.1,0,0,1,2000,,,,,,,,,
762,0,0,0,0,0,0,0,1,2000,,,,,,,,,
763,0,0,0,0,0,0,0,1,2000,,,,,,,,,
764,0.0125,0.1,0,0,0,0,0,1,2000,,,,,,,,,
765,0.025,0.1,0,0.1,0,0.1,0,1,2000,,,,,,,,,
766,0,0,0,0,0,0,0,1,2000,,,,,,,,,
767,0,0,0,0,0,0,0,1,2000,,,,,,,,,
768,0,0,0,0,0,0,0,1,2000,,,,,,,,,
769,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
770,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
771,0,0,0,0,0,0,0,1,2000,,,,,,,,,
772,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
773,0.01375,0.1,0,0,0.1,0.01,0,1,2000,,,,,,,,,
774,0.00375,0.01,0,0.01,0.01,0,0,1,2000,,,,,,,,,
775,0,0,0,0,0,0,0,1,2000,,,,,,,,,
776,0,0,0,0,0,0,0,1,2000,,,,,,,,,
777,0.005,0.02,0,0.02,0.01,0,0,1,2000,,,,,,,,,
778,0.0278099,0.10198,0,0.10198,0,0.01,0,1,2000,,,,,,,,,
779,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
780,0.0025,0.01,0.01,0.01,0,0,0.01,1,2000,,,,,,,,,
781,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
782,0.00375,0.01,0,0.01,0,0.01,0,1,2000,,,,,,,,,
783,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
784,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
785,0,0,0,0,0,0,0,1,2000,,,,,,,,,
786,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
787,0,0,0,0,0,0,0,1,2000,,,,,,,,,
788,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
789,0,0,0,0,0,0,0,1,2000,,,,,,,,,
790,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
791,0,0,0,0,0,0,0,1,2000,,,,,,,,,
792,0,0,0,0,0,0,0,1,2000,,,,,,,,,
793,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
794,0,0,0,0,0,0,0,1,2000,,,,,,,,,
795,0.0025,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
796,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
797,0,0,0,0,0,0,0,1,2000,,,,,,,,,
798,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
799,0.00125,0.01,0,0.01,0,0,0,1,2000,,,,,,,,,
800,0,0,0,0,0,0,0,1,2000,,,,,,,,,
801,0.0138123,0.100499,0,0.100499,0,0,0,1,2000,,,,,,,,,
802,0.0125,0.1,0,0.1,0,0,0,1,2000,,,,,,,,,
803,0.00375,0.02,0,0.02,0,0,0,1,2000,,,,,,,,,
